0,1,2,3,4,5,6,7,8,9,10
0.2329411764705882,0.0,0.04540386446186777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6094117647058823,0.0,0.10133941835998375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2164705882352941,0.0,0.035441793551751526,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.14352941176470588,0.0,0.033909167257887486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.308235294117647,0.0,0.03352601068442148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.25647058823529406,0.0,0.1488561392976903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1552941176470588,0.0,0.0913826532777889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.47764705882352937,0.0,0.18752918205356764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1952941176470588,0.0,0.03352601068442148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.06823529411764706,0.9090909090909091,0.5326338736182108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.025882352941176467,0.09090909090909091,0.1488561392976903,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1552941176470588,0.0,0.09141031938052185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.0,0.03352601068442148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.11529411764705881,0.0,0.03352601068442148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4705882352941176,0.0,0.03368329058351979,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7952941176470588,0.0,0.0033297860083801763,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.31764705882352934,0.0,0.06264932115721623,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.19294117647058823,0.0,0.03352601068442148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2752941176470588,0.1818181818181818,0.10976166220977121,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.20470588235294115,0.09090909090909091,0.0722407420882526,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.13647058823529412,0.0,0.03355140286090241,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.308235294117647,0.09090909090909091,0.07149944213009284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.12941176470588234,0.0,0.06073012740050814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46823529411764697,0.0,0.03390461940538344,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4564705882352941,0.0,0.03360029227532092,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.03529411764705882,0.09090909090909091,0.22552345782321587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3576470588235294,0.09090909090909091,0.20507707094043526,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.08235294117647059,0.0,0.03352601068442148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.14352941176470588,0.09090909090909091,0.07149489427758879,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.17411764705882352,0.0,0.033909167257887486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.16705882352941176,0.0,0.033909167257887486,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3317647058823529,0.0,0.03363402218139261,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9835294117647059,0.0,0.4074800046084905,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5858823529411764,0.0,0.05329135665472097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1341176470588235,0.0,0.1450257105261562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.07058823529411765,0.0,0.03352601068442148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.30588235294117644,0.09090909090909091,0.22550829831486904,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.08705882352941176,0.0,0.033540791205059636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.268235294117647,0.0,0.18717179664429123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7576470588235293,0.09090909090909091,0.8678431961094638,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.22823529411764704,0.0,0.03504347746993869,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.07529411764705882,0.0,0.05651540509238204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2541176470588235,0.0,0.037740732992547585,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.24,0.0,0.03352601068442148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.06117647058823529,0.0,0.03352601068442148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4658823529411764,0.1818181818181818,0.22617796959609004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21176470588235294,0.0,0.03394592906562854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.042352941176470586,0.0,0.03354647602068969,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.35999999999999993,0.0,0.033864446708264356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5435294117647058,0.0,0.033711335673961416,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.11764705882352941,0.0,0.03353359043859489,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6235294117647059,0.0,0.03379054410507358,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.14588235294117646,0.0,0.10287735048176917,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.025882352941176467,0.1818181818181818,0.10943952265740117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.08470588235294117,0.0,0.5128670116970767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15294117647058822,0.0,0.03352601068442148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1764705882352941,0.0,0.03352601068442148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3505882352941176,0.0,0.03384815023679152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.05176470588235294,0.0,0.11054048195108937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03529411764705882,0.7272727272727273,0.6451026450310163,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.004705882352941176,0.1818181818181818,0.543890566541146,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.016470588235294115,0.0,0.03352601068442148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.12705882352941175,0.0,0.033909167257887486,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3505882352941176,0.0,0.03374961343253715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.03764705882352941,0.09090909090909091,0.11743957419972956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.22117647058823528,0.0,0.03352601068442148,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4870588235294117,0.0,0.21073687338172248,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.058823529411764705,0.0,0.4936970554170987,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3529411764705882,0.09090909090909091,0.09162103654654273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8141176470588235,0.1818181818181818,0.32196370207321434,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2517647058823529,0.0,0.033540033229642295,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.028235294117647056,0.09090909090909091,0.07139105164541304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4235294117647058,0.0,0.05342248640192101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2588235294117647,0.09090909090909091,0.5647959075391267,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.12705882352941175,0.0,0.04540386446186777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12470588235294117,0.0,0.07223846816200057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3105882352941176,0.0,0.0335282846106735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2517647058823529,0.0,0.18717179664429123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.08941176470588234,0.1818181818181818,0.6186258057278686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5247058823529411,0.0,0.03358589074239144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.08941176470588234,0.0,0.03391977891373027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5129411764705882,0.0,0.033671920952259675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1976470588235294,0.0,0.03352601068442148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.388235294117647,0.0,0.10542945371195722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.002352941176470588,0.0,0.18717179664429123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.24705882352941175,0.09090909090909091,0.07149944213009284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.002352941176470588,0.0,0.03353245347546888,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7694117647058824,0.2727272727272727,0.16879354568772625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12470588235294117,0.0,0.06073012740050814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29647058823529404,0.09090909090909091,0.07148617756028937,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.18823529411764706,0.0,0.033909167257887486,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5670588235294117,0.0,0.0916767477397173,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.11058823529411764,0.0,0.06381129747200039,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6258823529411764,0.0,0.03388908090932795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2658823529411764,0.0,0.12971763899753203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4705882352941176,0.0,0.03389059686016263,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4705882352941176,0.0,0.570551214882999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5599999999999999,0.0,0.22584749231412926,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5317647058823529,0.0,0.03376590990400999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.14352941176470588,0.0,0.053094662033920915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.38352941176470584,0.0,0.03385724594179961,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2188235294117647,0.7272727272727273,0.33715921425236334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.06823529411764706,0.1818181818181818,0.11017589577534821,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1552941176470588,0.0,0.03352601068442148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.15294117647058822,0.0,0.08371952180846871,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.30214112895890555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.20470588235294115,0.0,0.05651540509238204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.49647058823529405,0.0,0.033873163425563776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.22588235294117645,0.0,0.07222482460448842,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.002352941176470588,0.0,0.03356163552903652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.09411764705882353,0.09090909090909091,0.11055260955776683,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.08705882352941176,0.0,0.03352601068442148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.20941176470588233,0.0,0.03356277249216253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5152941176470588,0.0,0.057208194623831955,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5764705882352941,0.0,0.11067578056308477,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.11058823529411764,0.0,0.07222482460448842,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2658823529411764,0.0,0.03965651585987763,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16941176470588235,0.0,0.05306699593118796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7176470588235294,0.0,0.9724320550835895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09647058823529411,0.09090909090909091,0.6852753421501034,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.05176470588235294,0.0,0.06456169313516824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.13647058823529412,0.0,0.18717899741075597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3247058823529411,0.0,0.03352601068442148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.11294117647058823,0.0,0.7044695536434362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.24470588235294116,0.09090909090909091,0.07187350299855075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08941176470588234,0.2727272727272727,0.3244964769302602,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.30117647058823527,0.0,0.03352601068442148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.26117647058823523,0.0,0.12971195418190198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15294117647058822,0.0,0.033935696397494435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.12235294117647058,0.0,0.03352601068442148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1552941176470588,0.0,0.043502483127467205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.004705882352941176,0.09090909090909091,0.30185158234948123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4235294117647058,0.0,0.10532788500603349,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3717647058823529,0.0,0.09152666860708374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.033541928168185645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.09647058823529411,0.2727272727272727,0.32207057660705946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.16941176470588235,0.0,0.03352601068442148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0776470588235294,0.0,0.033535106389429574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1411764705882353,0.09090909090909091,0.07225249070722138,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.05647058823529411,0.9090909090909091,0.627801856130202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1976470588235294,0.1818181818181818,0.10944407050990522,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.21411764705882352,0.0,0.03352601068442148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.628235294117647,0.0,0.5705345394238174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.43764705882352933,0.0,0.034143760649554614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.09176470588235294,0.09090909090909091,0.6469797711520621,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.16941176470588235,0.0,0.03392925360644703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4635294117647058,0.0,0.09175974604791617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12235294117647058,0.09090909090909091,0.07145851145755641,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1952941176470588,0.09090909090909091,0.07148845148654139,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.29176470588235287,0.0,0.05307836556244808,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.08941176470588234,0.4545454545454545,0.3670181398676878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6470588235294117,0.0,0.03370299794437066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.011764705882352941,0.09090909090909091,0.07222596156761445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.18352941176470586,0.36363636363636365,0.1852560137769612,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.35529411764705876,0.0,0.047650882586575946,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.17176470588235293,0.09090909090909091,0.07146192234693445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4352941176470588,0.0,0.3023393395305403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4658823529411764,0.0,0.033608630004911676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
